latitude,longitude,population
36.597486,-81.37604,1565
37.261609,-81.10659,1193
36.889364,-81.28162,4213
36.893445,-81.74825,6896
36.813383,-81.19791,806
36.790265,-81.37541,1436
37.000956,-81.54797,431
36.684567,-81.43411,2341
36.853525,-80.52024,2639
36.714663,-80.82602,3789
36.947446,-81.09439,13617
38.146216,-79.07625,34137
38.054111,-79.84575,71
38.521373,-79.58361,265
37.929347,-79.31644,8
37.74078,-79.35038,8695
38.252683,-79.17339,3886
37.821088,-79.79619,6990
37.772399,-80.02705,15298
38.085244,-79.36209,2368
38.167914,-78.84222,2556
38.178513,-79.42701,310
38.443961,-79.44072,116
37.871126,-79.29041,1544
38.212067,-78.94563,797
37.997778,-79.48004,1391
37.996542,-79.15354,2682
38.255747,-78.8242,5334
38.345202,-79.38497,119
37.970734,-79.89283,2659
37.797214,-79.79002,305
37.794344,-79.47658,15533
37.802424,-79.86351,278
38.322663,-79.54418,585
38.042173,-79.28175,754
38.015153,-79.65065,1910
38.064112,-79.10979,18
37.897702,-79.08939,101
38.374628,-79.63611,1416
38.258308,-78.95941,2056
38.310311,-78.80409,1493
37.936577,-79.22828,2280
37.912977,-79.39906,921
37.805268,-79.84752,165
37.9651,-79.2357,355
38.01473,-79.02733,8615
38.151767,-79.21998,1301
38.19958,-78.99553,4309
37.819652,-79.21508,524
38.103122,-79.81478,900
38.270442,-79.33402,326
38.290722,-78.92423,2170
38.197757,-79.57766,202
37.390209,-79.16132,25373
37.362109,-79.21525,32277
37.440641,-79.20923,17706
37.400275,-79.12597,9724
37.127543,-79.27409,5429
36.561396,-79.05268,2328
37.616606,-79.08763,10134
37.374688,-78.80585,8620
37.339184,-79.52839,18215
37.528701,-79.39812,1859
36.725028,-79.35877,2961
37.079385,-78.90765,3297
36.631531,-78.63806,1753
36.807043,-79.61864,939
36.836822,-79.45193,8720
37.582488,-78.93618,122
36.864697,-78.76019,2166
37.486603,-79.30501,237
37.343394,-78.96433,3632
36.861612,-78.91187,136
36.622638,-79.39998,33586
36.581085,-79.45027,31029
36.710985,-79.48517,4379
37.237928,-79.28268,7421
37.366744,-79.29977,16447
37.541726,-78.80777,1738
37.142894,-79.05412,4363
37.641788,-79.45652,1941
37.361512,-79.3981,2847
36.971021,-79.31787,8164
36.774635,-78.93426,6601
37.715293,-78.64175,281
37.071568,-79.2923,5616
36.842686,-79.19748,1312
36.726236,-79.26279,1263
37.041512,-79.1278,1064
37.133274,-79.37324,1839
37.461272,-79.09364,16683
37.576208,-79.26133,3706
36.940538,-78.98017,5667
37.650711,-79.55269,1019
37.597531,-79.50659,1631
36.589704,-78.66151,756
37.644171,-78.79447,35
36.595244,-79.28647,5507
37.268024,-79.11686,8662
36.759749,-78.78547,2459
37.806508,-78.48134,6946
36.701855,-78.92008,13986
37.320709,-78.91071,2022
36.635902,-79.1968,1669
37.556248,-79.08249,780
36.782331,-79.1237,1237
36.592597,-78.78207,2063
37.638783,-78.71934,519
37.177549,-81.6578,226
37.170062,-81.64412,711
37.371119,-82.1645,1665
37.201022,-81.53963,271
37.222548,-81.3367,10247
37.28526,-81.38993,443
37.297387,-82.27942,449
37.055512,-81.76922,8928
37.091572,-81.84119,282
37.273973,-81.31688,1266
37.296213,-82.05775,9600
37.409883,-82.02317,3107
37.214471,-81.78967,1301
37.204272,-81.97936,69
37.308652,-82.18593,400
37.155621,-81.49787,6179
37.223011,-82.00538,2696
37.250363,-81.89766,445
37.305821,-81.34697,639
37.076801,-81.70519,2626
37.136584,-81.89068,3481
37.098588,-81.80607,7025
37.14445,-81.99735,899
37.077291,-81.91973,2333
37.113004,-81.50326,5790
37.198005,-82.12193,3999
37.226416,-81.86739,398
37.2757,-81.2145,21203
37.448532,-81.0032,2337
37.501743,-81.22148,116
37.335297,-81.31112,703
37.532524,-81.37275,689
37.48929,-81.29736,261
37.32767,-81.29994,185
37.520914,-81.33026,391
37.404113,-81.14078,130
37.431153,-81.22628,1475
37.425866,-81.27625,1157
37.352655,-81.24781,759
37.336554,-80.95523,87
37.368167,-81.07307,30385
37.394221,-81.21868,3144
37.424498,-81.57835,5208
37.338242,-81.43081,579
37.399793,-81.78312,528
37.355111,-81.73002,461
37.25068,-81.65044,781
37.459251,-81.70173,41
37.358272,-81.8013,967
37.594959,-81.62947,1638
37.345693,-81.66789,299
37.62127,-81.69408,304
37.664172,-81.7338,1132
37.416947,-81.69288,83
37.421641,-81.34504,532
37.742953,-81.67951,1538
37.478583,-81.66169,1103
37.40273,-81.4629,103
37.319439,-81.5432,210
37.385757,-81.41415,89
37.352131,-81.54688,705
37.567007,-81.77969,1916
37.444465,-81.59684,186
37.474577,-81.69961,79
37.469496,-81.79548,2663
37.530418,-81.79553,105
37.530963,-81.8885,28
37.296401,-81.43135,248
37.666079,-81.57309,420
37.312239,-81.82478,1175
37.602126,-81.84968,543
37.417857,-81.44874,389
37.427781,-81.48654,1045
37.741813,-81.53722,986
37.409655,-81.42559,52
37.343452,-81.40244,98
37.683273,-81.66048,722
37.664685,-81.5967,246
37.363882,-81.36531,277
37.485276,-81.93955,752
37.265686,-81.6155,615
37.568981,-81.49308,333
37.418471,-81.41706,1578
37.551372,-81.84229,199
37.69629,-81.60845,4221
37.325163,-81.47554,678
37.45926,-81.89024,873
37.357831,-81.89583,638
37.562494,-81.51746,4000
37.35294,-81.768,528
37.641027,-81.53625,233
37.444527,-81.69146,834
37.609388,-81.75668,147
37.249595,-81.55208,278
37.371122,-81.384,83
37.365675,-81.50968,120
37.309666,-81.69546,2416
37.291157,-81.69541,154
37.381834,-81.56342,105
37.422523,-81.38363,91
37.585536,-81.60347,124
37.80848,-80.44493,7446
37.731717,-80.65942,5728
38.462522,-79.80308,543
37.841919,-80.55325,301
37.515724,-80.76748,1520
37.620418,-80.71636,75
38.552106,-79.7315,335
38.185341,-80.13261,405
37.741887,-80.37481,712
38.380196,-79.93278,409
37.901788,-80.59452,1572
38.325205,-79.90179,516
37.549702,-80.80017,495
37.743322,-80.52942,167
37.918994,-80.36331,1673
37.602172,-80.3464,1156
37.838288,-80.75393,117
38.412244,-79.79796,609
37.543667,-80.69604,253
38.114627,-80.22808,1650
37.94046,-80.61007,34
37.485348,-80.64293,1922
38.196374,-80.05957,3746
37.869998,-80.41067,192
37.675571,-80.73336,49
37.424195,-80.78465,3308
38.059474,-80.35569,1586
37.742719,-80.47151,4876
37.665867,-80.44338,241
37.667594,-80.54184,1188
37.893306,-80.65773,372
37.654267,-80.72899,642
37.590774,-80.53448,2184
37.515131,-80.38284,161
37.597231,-80.74638,344
37.861237,-80.24008,5083
38.001124,-80.48027,577
38.129903,-81.25882,63
38.254483,-81.79045,3139
38.552755,-81.24219,341
37.832443,-81.42991,327
37.933384,-81.36076,523
38.179811,-81.72566,1656
37.842289,-81.61919,491
38.508675,-81.84134,659
38.224918,-81.5151,5255
38.38338,-81.08555,811
37.922612,-81.68729,275
37.858735,-81.81253,79
38.143324,-81.63578,792
38.324795,-81.38164,291
37.948618,-81.71199,241
38.453331,-81.22481,345
38.151116,-81.28483,711
38.61324,-81.95406,2033
38.177823,-81.49148,1307
38.199924,-81.28865,1440
38.242575,-81.39377,822
38.12563,-81.24499,664
38.46791,-81.0082,1641
37.90907,-81.35066,283
38.464079,-81.33836,6130
37.950033,-81.78924,352
37.949813,-81.42024,27
38.131663,-81.56282,349
38.161661,-81.70438,151
38.05738,-81.86082,3405
38.108987,-81.46418,587
38.126873,-81.25954,272
38.260339,-81.19697,686
37.958702,-81.47577,317
38.583094,-80.94056,1113
38.367255,-81.74473,10329
38.198471,-81.44797,1854
38.538953,-81.93548,1090
38.451344,-81.46602,11467
38.046638,-81.4311,694
37.861621,-81.90361,288
38.092103,-81.75855,635
38.621761,-82.02827,1368
38.077863,-81.37333,610
38.176834,-81.19688,1403
38.214254,-81.42028,1187
38.382145,-81.19842,43
38.149058,-81.21276,238
38.186707,-81.3639,333
38.202669,-81.39427,417
38.805615,-82.11034,654
38.211477,-81.60468,798
37.960963,-81.85261,455
38.526637,-81.85738,627
38.212287,-81.34327,534
38.391188,-81.16398,441
38.557141,-81.03747,1129
37.978787,-81.81354,304
38.136263,-81.20064,78
38.135059,-81.30312,388
38.024108,-81.28534,315
37.929438,-81.90109,1086
38.743247,-81.90281,3459
38.619376,-81.76361,1096
38.323058,-81.19769,1184
38.186871,-81.35285,280
38.038145,-81.79154,5621
38.293438,-81.34526,618
38.485889,-81.13105,985
38.153818,-81.44962,589
38.175742,-81.33047,2510
38.143496,-81.29088,481
37.883223,-81.48001,1624
38.642203,-81.03691,354
38.417852,-81.8321,8363
38.04358,-81.57171,272
37.957458,-81.81583,293
38.504506,-81.15739,118
38.052957,-81.26966,428
38.136987,-81.70112,843
38.49008,-81.79515,4548
38.317053,-81.29336,267
38.084773,-81.31241,1133
38.209912,-81.38475,615
38.48444,-81.19156,795
38.140732,-81.66005,114
38.547027,-81.88002,3422
38.18125,-81.77755,492
38.072309,-81.2457,882
37.850007,-81.4451,1316
38.378841,-81.82633,25012
38.069687,-81.62346,2725
37.909119,-81.83666,250
38.176382,-81.30575,903
38.72218,-82.02759,667
38.018753,-81.55106,572
38.327452,-81.84485,1229
37.898585,-81.60628,323
38.021082,-81.7733,167
37.972887,-81.71468,692
37.887883,-81.67191,469
37.978232,-81.53288,1316
38.462053,-80.86627,277
38.509445,-81.90578,4620
38.19411,-81.54396,723
38.597265,-81.57934,50
38.806907,-81.12827,1074
38.661766,-81.07615,888
38.851872,-81.84501,1613
38.792125,-81.80117,1441
38.665227,-81.47783,954
38.770723,-81.55043,784
38.698253,-81.75416,889
39.005918,-81.99083,442
38.631892,-81.62048,2926
38.618255,-81.22913,714
38.884,-81.53807,968
38.923595,-81.97414,1950
38.679327,-81.27334,703
39.017309,-82.03031,1740
38.835085,-81.10284,271
38.906099,-81.83274,1116
38.853643,-81.8985,416
38.988059,-81.96731,1657
38.585331,-81.17428,717
38.849663,-80.96569,866
38.73796,-81.09478,828
38.879098,-81.42115,934
38.803814,-81.70763,8072
38.926713,-81.6196,2454
38.780168,-81.34244,8169
38.732716,-81.61753,376
38.682668,-81.18846,58
38.536815,-81.12623,338
38.566365,-81.12923,474
38.617139,-81.39537,1633
38.950609,-82.0603,697
38.350647,-81.63028,3391
38.375397,-81.62367,16405
38.362374,-81.6863,6933
38.313411,-81.58564,8754
38.310827,-81.53106,7376
38.329768,-81.73418,12711
38.351204,-81.58198,11384
38.414155,-81.66166,15967
38.425721,-81.76168,13821
38.335969,-81.66084,15232
38.23753,-81.55661,3512
38.530623,-81.62565,5930
39.463781,-77.95767,43337
39.567987,-78.22783,10924
39.323628,-78.04157,5222
39.279965,-77.86203,13202
39.58132,-77.8804,7267
39.379281,-78.12229,3654
39.372769,-78.1676,303
39.571804,-78.37183,1399
39.272324,-77.77982,10941
39.540636,-78.05882,10295
39.368967,-78.02742,6877
39.349476,-77.93415,6571
39.50219,-78.55592,94
39.500633,-78.43726,1833
39.418178,-78.57871,582
39.300223,-77.8599,3168
39.210527,-77.91403,274
39.358159,-77.83296,1824
39.434479,-77.81132,5886
39.412828,-78.52587,695
39.247155,-77.95747,1062
38.169041,-81.92567,1175
38.669561,-82.12662,1139
38.613255,-82.12468,837
38.391209,-82.28563,10872
38.009633,-82.04481,114
38.214232,-82.191,5245
38.396081,-82.55881,1275
37.962522,-82.01954,9655
38.399499,-82.06562,5449
38.011587,-82.38072,1121
38.20651,-82.34523,1708
38.101664,-82.5456,4008
38.764623,-82.16003,2168
38.116605,-82.46238,1578
38.558344,-82.17149,1399
38.238045,-81.98991,907
38.280976,-82.08584,2976
38.02644,-82.1086,3661
38.427011,-81.9896,19667
38.152035,-81.84153,1455
38.385975,-82.57461,6347
38.082632,-82.27115,336
38.30329,-82.44551,2780
38.534701,-82.27982,2253
38.159971,-82.12506,228
38.440316,-82.13535,8029
38.219991,-82.11462,91
38.44068,-82.22311,4722
37.925145,-81.95826,1432
38.87018,-82.10751,9049
38.238942,-82.58178,2059
38.106001,-82.15143,2030
38.324409,-82.22242,1986
38.446225,-81.90315,7878
38.268079,-81.88769,998
38.106045,-81.99598,730
38.219996,-81.85414,683
38.225065,-82.43909,5888
38.290859,-82.17566,2127
38.229352,-81.94543,1224
37.833826,-82.00011,6836
37.75979,-81.82027,1583
37.788146,-81.80248,1094
37.55612,-81.92315,1748
37.690439,-81.85711,821
37.76662,-81.98755,41
37.733955,-81.81897,1150
37.625805,-81.90186,2163
37.904732,-81.9827,161
37.827404,-82.06382,1220
37.757905,-81.85517,678
37.80126,-81.70802,760
37.779196,-81.91651,557
37.72738,-81.84577,217
37.729265,-81.87853,1532
37.808757,-81.99433,906
37.849418,-82.02174,998
37.734818,-82.01452,1227
37.878311,-81.96519,671
37.837136,-81.95921,953
37.793612,-81.98738,575
37.852728,-82.06678,1110
37.686815,-81.81441,723
37.555503,-81.96819,249
37.800168,-82.03943,1363
37.828926,-81.99936,304
37.801671,-81.87113,252
37.705144,-82.26827,5669
37.714369,-82.30873,108
37.924415,-82.27394,215
37.703827,-82.27824,183
37.938427,-82.4254,1617
37.705946,-82.14416,7364
37.863118,-82.21671,1937
37.570813,-82.13578,243
37.860845,-82.37574,3139
37.818843,-82.27267,619
37.617949,-82.16397,1373
37.583945,-82.04459,1325
37.786897,-82.34373,133
37.627833,-82.14774,110
37.643043,-82.21701,614
37.640357,-82.13265,637
37.669222,-82.12599,190
37.966899,-82.29414,41
38.403511,-82.43904,25058
38.431116,-82.37019,8220
38.421443,-82.41924,5671
38.386966,-82.49609,17214
38.410745,-82.36995,21654
37.79064,-81.19958,35194
38.138419,-81.10403,1995
37.754656,-81.11304,5906
37.77672,-81.41377,943
37.865746,-81.19244,76
37.504558,-81.11622,265
37.679582,-81.20968,2619
37.648813,-81.11241,1656
37.577807,-81.35319,432
37.733391,-81.23769,2864
37.950115,-80.92051,1296
37.728559,-81.10364,3530
37.777391,-81.26443,505
38.048578,-81.03387,226
37.776961,-81.36179,353
38.059415,-81.11208,6659
37.557975,-81.09537,441
37.618115,-81.10724,757
37.802995,-81.36495,1653
37.687988,-81.5314,374
37.927809,-81.15174,200
37.72329,-81.17444,1472
37.714713,-81.41815,328
37.731521,-81.28108,154
37.63215,-81.31644,214
38.128245,-80.99151,901
37.94251,-81.14995,37
37.653792,-81.18833,66
37.625307,-81.25093,552
38.079509,-81.06238,378
37.906682,-80.99175,590
37.737104,-81.32536,1825
38.007725,-81.1391,71
38.073479,-80.9522,498
37.67337,-81.42001,70
37.771364,-81.2093,290
37.68344,-81.44608,619
37.715335,-81.24131,466
37.980561,-81.10208,325
37.88169,-81.19273,7506
37.596209,-81.38193,2724
37.982775,-81.14533,12678
37.589172,-81.2324,741
37.935699,-81.26724,526
37.855763,-81.06673,55
37.663234,-81.23911,187
37.837706,-81.19722,64
37.699568,-81.48138,152
37.608562,-81.3019,351
37.677563,-81.50071,92
37.964622,-81.21634,2486
37.712469,-81.00561,4442
37.683749,-81.34359,172
37.70708,-81.26263,2005
37.467516,-81.11672,395
37.576978,-81.33086,593
37.764498,-81.3169,446
37.930061,-81.05964,86
38.151832,-81.05101,1377
38.040215,-80.99702,205
37.671295,-80.86867,6673
38.012459,-80.72757,735
37.966816,-80.7889,4410
37.798406,-80.77039,178
37.630988,-81.00955,1152
37.478519,-80.95735,484
38.048182,-80.74821,171
37.854735,-80.84199,2377
37.808181,-80.92321,43
37.645397,-80.92422,678
37.49671,-80.91401,716
38.07743,-80.72476,1169
37.981358,-80.66798,1917
37.772844,-80.86438,478
37.878258,-80.80217,57
37.67906,-81.03591,116
40.071472,-80.6868,46234
40.219614,-80.65404,574
40.013637,-80.72744,2056
40.198956,-80.54683,1465
39.81304,-80.58446,3520
40.609272,-80.55893,5320
40.352943,-80.55585,2454
39.974547,-80.53003,374
40.330969,-80.58889,7286
39.951586,-80.74994,3539
39.835605,-80.67752,1011
39.987177,-80.73048,2345
39.912923,-80.73701,16835
40.519953,-80.58925,6538
40.616853,-80.60454,2190
39.768143,-80.79867,1901
40.5323,-80.57999,151
40.063895,-80.6091,3310
40.104818,-80.54634,1854
40.412067,-80.57542,22343
40.266698,-80.59709,9388
40.167471,-80.59377,448
40.190886,-80.66613,423
39.265408,-81.53706,40559
39.285724,-81.52639,8622
39.323907,-81.54206,12004
39.122989,-81.68365,1300
39.374773,-81.27886,1236
38.977792,-81.13917,688
38.991483,-81.06772,729
39.03594,-81.18787,89
38.939317,-81.24459,234
39.2059,-81.46549,2317
39.070067,-81.40762,4670
39.462447,-81.05091,966
38.911018,-81.07278,2448
39.065862,-81.18722,218
39.481247,-80.87533,2506
39.162229,-81.53788,5505
38.885826,-81.16885,648
38.988098,-81.20721,51
39.646099,-80.83465,8988
39.604088,-80.93276,3130
38.971224,-81.40218,940
39.173299,-81.25595,453
39.576419,-80.77211,50
38.977445,-81.72789,7967
39.550395,-80.71163,1065
39.076628,-81.55299,896
39.370217,-81.17215,5954
39.547803,-80.97408,3821
39.059792,-81.02943,780
39.179485,-81.37836,2420
39.220948,-81.66508,6553
39.306083,-81.36639,2027
39.619007,-80.61225,405
39.387718,-81.44585,5720
38.997267,-80.20915,19414
38.224393,-80.61391,615
38.520078,-80.59518,222
38.330842,-80.64803,3829
38.424309,-80.53771,3053
38.364123,-80.5902,952
38.422376,-79.99344,215
38.900064,-80.26795,128
38.716238,-80.39927,103
38.60286,-80.4595,485
38.857567,-80.27872,2414
38.663739,-80.39794,582
38.735363,-80.18033,223
38.753031,-80.38231,63
38.66362,-80.24361,179
38.792214,-80.3159,1313
38.752157,-80.23537,75
38.854653,-80.15531,298
39.091657,-80.1442,729
38.920042,-79.8446,14151
39.032644,-79.95295,4331
38.827205,-79.89057,3852
38.918159,-79.63227,419
38.916124,-80.00221,839
38.798094,-79.89941,145
39.101535,-79.43805,1101
38.224781,-80.5425,3436
38.992079,-79.40533,244
38.55181,-79.83449,556
38.41012,-80.49595,389
38.912609,-80.07907,130
38.780919,-79.74674,4
39.097545,-79.63848,1030
38.915141,-79.53066,860
39.042297,-79.60611,278
38.671662,-79.98029,1529
38.97639,-79.95201,755
39.019639,-79.74614,320
38.861656,-80.00402,388
38.736144,-80,2110
38.518735,-80.14368,106
39.067689,-79.82219,1817
38.934414,-79.96518,300
39.141165,-79.67466,3341
38.484777,-80.38023,3787
38.99095,-79.50217,77
38.444873,-80.09781,124
39.149624,-79.5003,802
38.758699,-79.91798,565
38.52061,-80.03629,730
38.810555,-79.54723,245
38.480062,-80.29679,132
39.281289,-80.34348,31126
39.26277,-80.30858,40
39.41849,-80.80604,977
39.051863,-80.6844,481
39.258328,-80.28798,569
39.095644,-80.86182,342
39.122023,-80.95448,99
39.296499,-80.24199,12682
39.286975,-80.50197,1513
39.220701,-80.15881,192
38.856879,-80.66528,1262
39.228729,-81.16135,1295
39.09666,-80.62283,513
39.42039,-80.60204,186
39.018602,-80.85231,431
38.85389,-80.40589,485
39.270902,-81.06189,957
39.258358,-80.12604,2000
39.472363,-80.5275,229
39.226574,-80.08514,283
38.939952,-80.84886,3457
39.343418,-80.02665,10633
39.368814,-80.31872,249
39.171784,-81.05325,3186
39.380098,-80.33785,163
39.328064,-80.33566,539
38.969579,-80.36881,607
39.436084,-79.87873,1356
38.766855,-80.46172,522
39.485593,-80.64053,674
39.106153,-80.42691,3610
38.983677,-80.70654,453
39.163304,-80.35527,3914
39.378137,-80.3709,2402
39.344303,-80.31744,827
39.230125,-79.89397,1069
39.205852,-80.29416,2480
39.39905,-79.82996,1088
39.185707,-80.71039,680
38.891517,-80.5648,782
39.294877,-80.96009,2677
39.155551,-80.02419,6988
39.551892,-80.67076,1208
39.183473,-80.92668,361
39.285303,-80.44628,747
39.268207,-80.1652,81
39.320034,-79.68442,1451
39.284467,-80.57219,5850
38.891042,-80.74656,624
39.392285,-80.28438,6252
39.266262,-80.09206,136
39.287254,-80.73186,231
